"Z","Y","gender","age","income","income.missing","race","education","smoking.ever","smoking.now","location_region","hidden_confounder","Y0","Y1","true_unit_ATT","dataset_id","dataset_label","scenario_order","scenario_class","omitted_confounding_strength","ps","w"
0,5.04512136732919,"Female",64,54896,1,"White","HS","Ever",5,"North",0.620682606848005,5.04512136732919,5.94512136732919,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.228823297296078,1.10879455902005
0,2.04658627265589,"Male",35,55152,0,"Black","<HS","Never",0,"South",-0.528035054179916,2.04658627265589,2.94658627265589,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.166609483764157,0.747060737957656
0,3.07202124074778,"Female",66,63001,0,"White","<HS","Never",0,"Inland",-0.953611552597785,3.07202124074778,3.97202124074778,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.151240815462957,0.665869727895293
0,4.09072325470103,"Female",42,54896,1,"White","Some college","Never",0,"South",0.336957028065789,4.09072325470103,4.99072325470103,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.136899755960659,0.592715360477551
0,3.08471782449915,"Male",50,31641,0,"Black","Some college","Never",0,"Inland",-0.0206570881340277,3.08471782449915,3.98471782449915,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.153107053394068,0.675571671754578
1,5.40682778003369,"Male",43,54896,1,"White","<HS","Ever",7,"North",1.40609091707581,4.50682778003369,5.40682778003369,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.233072102062986,1
0,3.59771134225075,"Male",57,54896,1,"White","HS","Ever",7,"South",-0.762533758564264,3.59771134225075,4.49771134225075,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.322594088269595,1.77955809224553
0,3.52924026575184,"Male",52,64211,0,"White","<HS","Never",0,"North",-0.883638878308575,3.52924026575184,4.42924026575184,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.201528783840189,0.943153904154973
1,2.54562834989118,"Female",58,73054,0,"Mexican American","College+","Never",0,"Coastal",-0.646266772558671,1.64562834989118,2.54562834989118,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.187770460529498,1
0,3.82144107446846,"Female",43,50287,0,"White","Some college","Ever",7,"Inland",-0.282756336210112,3.82144107446846,4.72144107446846,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.177241359191592,0.805002756544059
0,2.40326077791763,"Male",55,85656,0,"White","Some college","Never",0,"Inland",-0.613460064895761,2.40326077791763,3.30326077791763,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.223302146255791,1.07434938606008
0,4.20355802001532,"Male",62,54896,1,"White","College+","Never",0,"South",-0.519831727574439,4.20355802001532,5.10355802001532,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.236790515771179,1.15937863423541
0,3.43163505043665,"Male",41,70582,0,"Black","<HS","Never",0,"South",-1.15800908283734,3.43163505043665,4.33163505043665,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.180280405352066,0.8218412904511
0,3.68117017022167,"Male",58,94131,0,"Black","HS","Ever",6,"Inland",0.418338592658411,3.68117017022167,4.58117017022167,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.332093232374064,1.85801377341839
1,3.38415015165378,"Male",62,54896,1,"White","College+","Never",0,"South",1.01304968583533,2.48415015165378,3.38415015165378,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.236790515771179,1
0,3.1752935149959,"Female",57,54287,0,"White","College+","Never",0,"North",0.063137586867592,3.1752935149959,4.0752935149959,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.181473679109321,0.828487084391876
0,2.7480589325836,"Male",31,54896,1,"White","<HS","Ever",5,"Coastal",0.426530797552794,2.7480589325836,3.6480589325836,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.209039831797224,0.987595679959366
0,4.12973373714597,"Male",18,27670,0,"White","HS","Ever",4,"South",-0.362359579275536,4.12973373714597,5.02973373714597,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.250256513130794,1.24731870534627
0,1.96409719791235,"Female",55,54896,1,"Mexican American","Some college","Never",0,"Coastal",-0.102473071764843,1.96409719791235,2.86409719791235,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.131857390652059,0.567568328029466
0,2.03134850975395,"Male",68,83488,0,"Black","Some college","Never",0,"Inland",-0.516378338590976,2.03134850975395,2.93134850975395,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.198876551369275,0.927660115524593
0,1.07815207965853,"Female",30,56158,0,"Other","Some college","Ever",5,"Inland",-0.808032717368632,1.07815207965853,1.97815207965853,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.24913638088807,1.23988337476854
1,4.62274366654797,"Female",41,15971,0,"White","<HS","Ever",1,"Coastal",2.0632167786532,3.72274366654797,4.62274366654797,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.109402524570217,1
0,2.71071919332521,"Male",59,60895,0,"Black","HS","Ever",3,"North",0.0831026499118956,2.71071919332521,3.61071919332521,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.256791766964186,1.29114593248923
0,2.90314158629391,"Female",36,55501,0,"White","Some college","Ever",3,"South",0.492062863856626,2.90314158629391,3.80314158629391,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.146998966430558,0.643975687683803
0,1.05173426953213,"Male",46,56111,0,"Mexican American","College+","Never",0,"South",-0.729679359976241,1.05173426953213,1.95173426953213,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.22896171907977,1.10966447908342
0,2.75793575492046,"Male",78,62405,0,"White","<HS","Never",0,"North",-0.0120102667872403,2.75793575492046,3.65793575492046,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.206648206866465,0.973353469519114
0,3.1832565169846,"Male",80,46670,0,"Other","Some college","Ever",7,"Coastal",1.11466351008867,3.1832565169846,4.0832565169846,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.356226200029232,2.06774656459703
0,4.48864435030069,"Female",27,19005,0,"Black","HS","Ever",7,"South",0.282135116735643,4.48864435030069,5.3886443503007,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.187000805255078,0.859524200407771
0,3.39232384553503,"Female",38,55341,0,"Mexican American","College+","Never",0,"North",0.0591944205407963,3.39232384553503,4.29232384553503,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.168676122718066,0.758207546722059
0,3.78165240251702,"Male",42,61765,0,"Mexican American","College+","Never",1,"Coastal",-0.012792163697346,3.78165240251702,4.68165240251702,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.244366698286525,1.2084694589433
0,4.12788755645814,"Male",55,54896,1,"White","College+","Never",0,"South",-0.866373581888313,4.12788755645814,5.02788755645814,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.23477428093539,1.14647795594828
0,3.31171128658827,"Female",31,35740,0,"White","HS","Ever",10,"North",-0.901502572183804,3.31171128658827,4.21171128658827,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.262331915295961,1.32890790175039
0,2.81679920071835,"Female",33,35376,0,"White","HS","Never",0,"South",-0.397259258087914,2.81679920071835,3.71679920071835,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.181756498677395,0.830065055286169
0,2.56474847757207,"Female",46,38160,0,"White","<HS","Never",0,"North",-0.404072602575249,2.56474847757207,3.46474847757207,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.130673282076848,0.561705297249199
0,1.6156646413475,"Male",52,75666,0,"Black","College+","Never",0,"North",-2.09609233861562,1.6156646413475,2.5156646413475,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.233753356497435,1.13997156426471
0,4.11977723005705,"Male",51,54586,0,"White","Some college","Ever",2,"North",-1.1423398946083,4.11977723005705,5.01977723005705,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.192179774426076,0.888991696568532
0,3.51236340282421,"Male",55,62058,0,"White","Some college","Ever",3,"Coastal",-0.647619228150335,3.51236340282421,4.41236340282421,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.209537929761121,0.99057271444334
0,4.75932417397881,"Female",18,57276,0,"Black","HS","Ever",8,"North",-0.467964322169914,4.75932417397881,5.65932417397881,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.229537899206851,1.11328887641171
0,4.27379680842086,"Female",42,48298,0,"White","Some college","Never",0,"South",-1.17645992726862,4.27379680842086,5.17379680842086,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.137187573715238,0.594159618198173
1,2.77872120628003,"Male",24,64151,0,"White","<HS","Ever",9,"North",1.08260127598405,1.87872120628003,2.77872120628003,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.266916211151194,1
0,2.38796140687122,"Male",48,77637,0,"White","HS","Never",0,"North",-0.265210678956746,2.38796140687122,3.28796140687122,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.292824410958702,1.54733648230533
0,5.20689977228168,"Male",27,52350,0,"White","HS","Never",0,"North",0.637506001298032,5.20689977228168,6.10689977228168,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.258093484524241,1.29996782606202
0,0.431647262455743,"Female",39,86222,0,"White","<HS","Never",0,"North",-1.7933648548665,0.431647262455743,1.33164726245574,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.162611417384009,0.725652586973166
1,3.59035340994721,"Female",18,40978,0,"White","College+","Never",0,"Coastal",0.883801590714543,2.69035340994721,3.59035340994721,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.162091030160322,1
0,2.19722999736012,"Male",30,44758,0,"White","Some college","Never",0,"Inland",-1.51517590679257,2.19722999736012,3.09722999736012,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.180356869713742,0.822266569213351
0,6.06361805970046,"Male",57,38963,0,"Other","HS","Ever",6,"Coastal",1.18144968242179,6.06361805970046,6.96361805970046,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.422858300743905,2.49690895973023
0,2.28715175319334,"Female",47,60326,0,"Other","<HS","Ever",8,"Coastal",0.0189954932944125,2.28715175319334,3.18715175319334,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.293527875691994,1.55259816659954
0,2.03851682097849,"Male",46,67758,0,"White","Some college","Never",0,"South",0.57294001985781,2.03851682097849,2.93851682097849,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.204167646271036,0.958672079041806
0,5.11686164259635,"Female",52,66505,0,"Other","College+","Ever",6,"North",0.556451551220823,5.11686164259635,6.01686164259635,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.337356464777027,1.90245248772755
0,3.75858328176296,"Female",73,85855,0,"White","<HS","Ever",1,"Inland",-1.13436096276409,3.75858328176296,4.65858328176296,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.160156326910143,0.712607506609248
0,2.46459166554412,"Female",53,92770,0,"Other","Some college","Never",0,"North",1.10375042717654,2.46459166554412,3.36459166554412,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.262426955005774,1.32956064714818
0,2.43005440479678,"Female",22,29899,0,"White","<HS","Never",0,"South",0.144543876965048,2.43005440479678,3.33005440479678,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.121390865340855,0.516291578252276
1,4.86000426741913,"Male",41,8000,0,"White","Some college","Ever",8,"Coastal",1.9533744908581,3.96000426741912,4.86000426741913,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.205955124479399,1
1,7.62943447182635,"Male",53,63556,0,"White","Some college","Never",0,"Coastal",1.16662400787208,6.72943447182635,7.62943447182635,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.202195945492986,1
1,6.17676088498923,"Female",80,90933,0,"White","Some college","Ever",8,"South",0.910391032702781,5.27676088498923,6.17676088498923,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.233309735447112,1
0,4.48410000333982,"Male",65,51539,0,"Black","Some college","Never",0,"North",-1.03101319614318,4.48410000333982,5.38410000333982,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.171390854246326,0.772934457562803
0,2.22687538397964,"Female",31,53886,0,"Mexican American","College+","Never",0,"Inland",0.107954606755019,2.22687538397964,3.12687538397964,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.165989672915497,0.743728439140346
0,4.44979390805677,"Male",63,57208,0,"White","HS","Never",0,"Coastal",0.198992524551308,4.44979390805677,5.34979390805677,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.274613810329017,1.41467877902346
0,2.14179349474404,"Male",23,54631,0,"White","<HS","Ever",4,"Inland",0.371603179951217,2.14179349474404,3.04179349474404,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.203249742895017,0.953262569244371
0,0.704388360165059,"Female",18,9692,0,"White","Some college","Never",0,"North",-0.0282239891701308,0.704388360165059,1.60438836016506,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.10988569185262,0.461317694056047
0,1.32417368224566,"Female",51,69137,0,"White","Some college","Never",0,"North",-0.848208401616176,1.32417368224566,2.22417368224566,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.15334913587914,0.676833311159402
0,2.64658694950068,"Male",52,54896,1,"White","College+","Never",0,"Coastal",-0.773521182167529,2.64658694950068,3.54658694950068,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.233913831784459,1.14099313090545
0,1.45466350451008,"Female",39,53397,0,"Black","College+","Ever",4,"North",-0.701314329642989,1.45466350451008,2.35466350451008,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.170038789139327,0.765587714785947
1,5.49214439989149,"Male",48,76940,0,"Mexican American","Some college","Never",0,"Coastal",1.07131046562015,4.59214439989149,5.49214439989149,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.202568032591607,1
1,4.03357124460987,"Male",61,74241,0,"White","HS","Ever",10,"Inland",1.35447744470592,3.13357124460987,4.03357124460987,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.399384668716335,1
0,2.39770208296101,"Male",18,39443,0,"White","College+","Never",0,"Coastal",-0.310428869454047,2.39770208296101,3.29770208296101,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.216275872431666,1.03121590624337
1,5.80286655754792,"Female",36,64958,0,"Mexican American","HS","Never",0,"South",1.39914659370649,4.90286655754792,5.80286655754792,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.197924324709325,1
1,6.98586645929023,"Male",54,47289,0,"Other","Some college","Ever",11,"Inland",2.30333219533431,6.08586645929023,6.98586645929023,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.403979931148623,1
1,2.91335186134852,"Male",30,20711,0,"White","College+","Ever",5,"Coastal",1.24751890264205,2.01335186134852,2.91335186134852,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.231128366158012,1
0,3.02424214630645,"Female",54,86802,0,"Mexican American","<HS","Ever",6,"North",0.738698989917193,3.02424214630645,3.92424214630645,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.190762177306508,0.880888307812865
0,2.75068082058335,"Male",49,36782,0,"White","Some college","Ever",6,"South",-1.18476742312837,2.75068082058335,3.65068082058335,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.214649099631871,1.02133936942737
0,2.82398979053137,"Male",56,92438,0,"White","<HS","Never",0,"South",-0.963772640987274,2.82398979053137,3.72398979053137,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.229100734854886,1.1105384465392
0,1.91078057337199,"Female",48,19494,0,"White","College+","Never",0,"South",0.354973696477645,1.91078057337199,2.81078057337199,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.152610269975958,0.672984887987205
1,2.73233845736528,"Male",25,54896,1,"Mexican American","College+","Ever",10,"North",0.206357042628142,1.83233845736528,2.73233845736528,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.305370213399339,1
0,4.58250780074508,"Female",53,59669,0,"White","HS","Never",0,"South",-0.128061397865472,4.58250780074508,5.48250780074508,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.207934175615288,0.981000768674735
1,3.87283842492408,"Female",45,54896,1,"White","College+","Ever",6,"South",1.4532333392108,2.97283842492408,3.87283842492408,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.20907221640298,1
0,2.51803426732906,"Female",54,29004,0,"Mexican American","Some college","Ever",6,"Inland",0.912545520728816,2.51803426732906,3.41803426732906,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.146751761870626,0.642706469552134
0,4.25635088789518,"Male",54,44517,0,"White","<HS","Never",0,"South",0.837871839421116,4.25635088789518,5.15635088789518,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.184960776440118,0.848019576536147
0,1.43802989488429,"Female",53,53953,0,"Black","Some college","Never",0,"North",-0.863925200239313,1.43802989488429,2.33802989488429,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.12506184168109,0.534136443029967
0,3.05127069942662,"Male",33,44716,0,"White","<HS","Never",0,"Coastal",-0.695363562360824,3.05127069942662,3.95127069942662,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.180117061852941,0.820933073847712
0,0.792832148839188,"Female",72,46746,0,"Mexican American","HS","Never",0,"North",-0.161651401209082,0.792832148839188,1.69283214883919,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.191073064350182,0.882662995356737
0,3.56301471763032,"Male",41,48981,0,"White","College+","Never",0,"South",-0.722057490059466,3.56301471763032,4.46301471763032,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.23188578776665,1.12811423293296
0,2.4027949287214,"Male",69,72622,0,"White","HS","Never",0,"South",0.36772937298388,2.4027949287214,3.3027949287214,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.294001846242247,1.55614922250931
0,2.98546431175295,"Male",46,67916,0,"Mexican American","College+","Never",0,"Coastal",-0.072562811893401,2.98546431175295,3.88546431175295,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.240757152103094,1.18495875939321
1,1.83923130422777,"Female",36,45145,0,"Other","HS","Ever",2,"Coastal",0.0296240986858085,0.939231304227773,1.83923130422777,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.285974320678456,1
1,4.22113426582141,"Female",19,61107,0,"Mexican American","Some college","Ever",6,"Coastal",0.992168190587305,3.32113426582141,4.22113426582141,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.162774989823976,1
0,3.3324216226351,"Female",34,70757,0,"Mexican American","HS","Never",0,"North",0.341545459739039,3.3324216226351,4.2324216226351,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.202576924757822,0.949305338022549
1,3.65449130325542,"Female",60,56503,0,"White","College+","Ever",7,"North",0.884477999797283,2.75449130325542,3.65449130325542,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.231788850437525,1
0,3.78561113978457,"Male",41,48605,0,"Black","College+","Never",0,"North",-0.475027781532167,3.78561113978457,4.68561113978457,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.205003023638822,0.963606093127802
1,4.41733344107583,"Male",49,55220,0,"White","HS","Never",0,"Inland",1.7026588843769,3.51733344107583,4.41733344107583,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.268003962988468,1
0,0.869318538245998,"Female",59,75655,0,"Other","Some college","Ever",8,"Coastal",1.87916637408751,0.869318538245998,1.769318538246,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.316977740517323,1.73419789875289
1,3.08676345297404,"Male",44,54896,1,"Black","HS","Never",0,"Coastal",0.939371431201746,2.18676345297404,3.08676345297404,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.229838470252979,1
0,2.13431561241664,"Female",40,38736,0,"Other","HS","Never",0,"North",-2.82322208666221,2.13431561241664,3.03431561241664,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.282101054506755,1.46840597139434
0,1.80512468737105,"Female",24,60114,0,"White","<HS","Ever",5,"Inland",-1.29738645101766,1.80512468737105,2.70512468737105,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.1627983296121,0.726648875986041
0,5.05965935518306,"Female",54,98135,0,"White","College+","Ever",3,"South",-0.33303105321199,5.05965935518306,5.95965935518306,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.228412780625564,1.10621647765739
0,3.00004664315565,"Male",47,43261,0,"White","College+","Never",0,"South",-0.036865009827406,3.00004664315565,3.90004664315565,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.227951831369427,1.10332494272222
1,5.74615015939181,"Male",51,54896,1,"White","Some college","Ever",6,"North",0.941083558530281,4.84615015939181,5.74615015939181,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.225775693802642,1
0,3.49665596674174,"Female",21,24603,0,"Black","College+","Never",0,"North",0.463766247842206,3.49665596674174,4.39665596674174,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.131867126147077,0.567616598942354
0,1.84178005550001,"Female",54,72883,0,"White","<HS","Ever",3,"South",1.58244875046966,1.84178005550001,2.74178005550001,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.162590051469313,0.725538729619196
0,1.58031784177874,"Female",20,34581,0,"White","College+","Ever",3,"Inland",-0.563832068731909,1.58031784177874,2.48031784177874,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.1645050609234,0.73576680053484
1,4.50074314159642,"Male",46,77700,0,"White","HS","Never",0,"Inland",1.09220876321584,3.60074314159642,4.50074314159642,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.292235274685952,1
0,2.26307839910366,"Female",49,37111,0,"White","HS","Never",0,"South",-0.0314612905295173,2.26307839910366,3.16307839910366,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.187054032036707,0.859825142653974
0,3.55752121286349,"Female",46,54896,1,"Black","HS","Ever",5,"Inland",0.449336219144045,3.55752121286349,4.45752121286349,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.197932007246996,0.922167029906151
0,1.6054634824201,"Female",63,56255,0,"White","Some college","Never",0,"Inland",-1.29549280874269,1.6054634824201,2.5054634824201,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.146661551223662,0.642243485713879
1,4.49750197421695,"Female",32,62269,0,"White","College+","Never",0,"South",1.90368168246854,3.59750197421694,4.49750197421695,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.182132172087957,1
0,2.74753806718708,"Female",73,69141,0,"White","HS","Ever",6,"Inland",-0.438247244804335,2.74753806718708,3.64753806718708,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.264640609644062,1.34481205496237
0,1.41352778432625,"Female",65,54896,1,"White","Some college","Ever",7,"South",-0.912208630670876,1.41352778432625,2.31352778432625,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.180423905183889,0.822639471736223
0,3.72041323409321,"Female",69,65119,0,"Black","Some college","Never",0,"North",-0.900716693626162,3.72041323409321,4.62041323409321,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.134974633858035,0.583079889544425
0,3.06324858721578,"Male",33,73282,0,"White","College+","Never",0,"South",-0.555184315328905,3.06324858721578,3.96324858721578,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.254389223504897,1.2749445038695
0,3.23221965187514,"Male",63,54896,1,"White","HS","Ever",7,"Inland",0.387167471164271,3.23221965187514,4.13221965187514,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.324693558058248,1.79670810716837
0,2.60048336931785,"Male",62,84538,0,"White","HS","Never",0,"North",-1.36774376273969,2.60048336931785,3.50048336931785,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.305562333086683,1.6442630439908
0,1.56610889156643,"Female",26,76726,0,"White","HS","Ever",9,"Coastal",0.0147560710041094,1.56610889156643,2.46610889156643,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.294382902993566,1.55900761424709
0,3.95454199805545,"Female",38,27475,0,"White","College+","Ever",4,"Inland",0.926792952992812,3.95454199805545,4.85454199805545,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.171422384716472,0.773106071389502
1,3.96348467387815,"Female",32,54896,1,"White","Some college","Ever",3,"Coastal",1.80245429287911,3.06348467387815,3.96348467387815,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.140974390179519,1
1,5.65004430021988,"Female",80,63243,0,"White","<HS","Never",0,"North",0.123094957461643,4.75004430021988,5.65004430021988,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.154311591405298,1
0,2.13130937816943,"Female",35,51002,0,"White","Some college","Never",0,"Inland",0.448041313973769,2.13130937816943,3.03130937816943,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.137643680716749,0.596450318881239
0,3.77896391690079,"Female",24,40251,0,"White","Some college","Never",0,"South",-0.337172817973816,3.77896391690079,4.67896391690079,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.128714533699895,0.552041675998081
1,3.46197663337489,"Male",80,71388,0,"White","College+","Ever",6,"Coastal",0.711430744957144,2.56197663337489,3.46197663337489,0.9,"hidden_h4_strong","H4: strong hidden variable",4,"strong_hidden",0.24,0.314330461588609,1
