"observed_strength","hidden_strength","n_total","n_control","ps_observed_min","ps_observed_max","ps_observed_iqr","weight_cv_control","var_observed_control","var_ideal_control","epsilon_added_to_denominator","original_variance_ratio","stabilized_variance_ratio","original_R2","stabilized_R2","tau_observed","tau_ideal","tau_gap_observed_minus_ideal","original_bound","stabilized_bound","flag_good_overlap_instability","diagnostic_status","replicate","grid_type"
0.002,0.06,1800,941,0.498118122363681,0.501548921375873,0.000672352080308636,0.00201819019851797,4.88844769459801e-06,0.00425550859368072,0.000120018111100453,870.523499388831,34.0695367379646,0.998851265932853,0.970648265408151,-0.063605889099388,-0.10870902084912,0.0451031317497319,0.0828862305295228,0.0817076873826642,TRUE,"unstable_good_overlap_warning",31,"alpha_by_hidden_strength"
0.002,0.06,1800,896,0.498497081557831,0.502228576198835,0.000636190054602637,0.00194940755795155,3.73256136298855e-06,0.00339979027625489,9.82203924780388e-05,910.846452510235,33.346657925734,0.998902120113391,0.970011987341367,0.0320151661009274,-0.0100910378448658,0.0421062039457931,0.0712162559041325,0.0701788457045827,TRUE,"unstable_good_overlap_warning",32,"alpha_by_hidden_strength"
0.002,0.06,1800,899,0.498389907016033,0.501592680985259,0.000673116935987372,0.0019126391382504,3.64164700348873e-06,0.00358369523017122,9.95478234705556e-05,984.086383643997,34.7292724122723,0.998983829045274,0.971205846522525,0.0207274778145108,-0.0229550735227104,0.0436825513372212,0.0735219867623014,0.0724925954928713,TRUE,"unstable_good_overlap_warning",33,"alpha_by_hidden_strength"
0.002,0.06,1800,910,0.497955075778365,0.501591113657817,0.000671933404885139,0.00208093777621882,4.52657364252492e-06,0.00349836947483502,0.000104532515578333,772.851554201962,32.0777433575518,0.998706090458688,0.968825737245492,0.0659058025744955,0.0224564847676042,0.0434493178068913,0.074351009569342,0.0732303069467738,TRUE,"unstable_good_overlap_warning",34,"alpha_by_hidden_strength"
0.002,0.06,1800,864,0.498324763522176,0.501519013882849,0.00065756308349485,0.00195319967302896,3.25016648453027e-06,0.00284681655590465,8.51946497431703e-05,875.898686868677,32.1874890731361,0.998858315447903,0.96893202828814,-0.0469399670232704,-0.0875193299539345,0.0405793629306641,0.0644321932003989,0.0634596431624008,TRUE,"unstable_good_overlap_warning",35,"alpha_by_hidden_strength"
0.005,0.06,1800,889,0.4948281076655,0.504264015639354,0.00169996126708849,0.00505989750048104,2.43876090146536e-05,0.00320073066929965,9.525456215369e-05,131.244135797669,26.752529129516,0.992380611949462,0.962620356559235,-0.0129109739350766,-0.0566464274635183,0.0437354535284418,0.0705562121361492,0.0694902129569058,TRUE,"unstable_good_overlap_warning",1,"alpha_by_hidden_strength"
0.005,0.06,1800,896,0.496022982321448,0.504760042773548,0.00179180230297887,0.00530124004798872,2.76033993627431e-05,0.00348699298774084,9.82217411430336e-05,126.324766812862,27.713006905649,0.992083895935613,0.963915860757926,0.127285840498435,0.0844434986682631,0.0428423418301719,0.0719828170867959,0.0709535619183665,TRUE,"unstable_good_overlap_warning",2,"alpha_by_hidden_strength"
0.005,0.06,1800,916,0.495661392883128,0.504753893094748,0.00169777617264466,0.00481506017295854,2.48842189049092e-05,0.00364872330911079,0.000107329863134944,146.628002391948,27.597085369552,0.993180020298395,0.963764289358495,0.0692122675242582,0.028651214655053,0.0405610528692052,0.0735853045426243,0.072487399487905,TRUE,"unstable_good_overlap_warning",3,"alpha_by_hidden_strength"
0.005,0.06,1800,889,0.495775942925469,0.5047248266758,0.00171629465916145,0.00513332330617253,2.50972710049622e-05,0.00352426994362258,9.52421662471192e-05,140.42442873274,29.2860763196034,0.992878731934148,0.965854080652975,0.0763789812152903,0.0324873498412939,0.0438916313739964,0.0728919647131314,0.0718931167498323,TRUE,"unstable_good_overlap_warning",4,"alpha_by_hidden_strength"
0.005,0.06,1800,860,0.495167344865042,0.504041379247559,0.00161638401187325,0.00493132196219764,2.03584643457222e-05,0.00271542814123876,8.37178948858063e-05,133.380794107358,26.0907295498108,0.992502668718593,0.96167221012004,0.0344497154996535,-0.0067041850475742,0.0411539005472277,0.0647135257935721,0.0637004871600462,TRUE,"unstable_good_overlap_warning",5,"alpha_by_hidden_strength"
0.005,0.06,1800,873,0.495514188046202,0.503674628195167,0.00172798650898814,0.00496466341220243,2.18664441665361e-05,0.00278861361496233,8.87153040571715e-05,127.529359310736,25.217666204019,0.992158668361507,0.960345259870216,0.0982028415333247,0.0608756909391609,0.0373271505941638,0.0654952862573069,0.0644366832127459,TRUE,"unstable_good_overlap_warning",6,"alpha_by_hidden_strength"
0.005,0.06,1800,962,0.495776389495524,0.504604441935435,0.00163927257500601,0.00490808211047505,3.17383496442542e-05,0.00458006124387461,0.000131753057025323,144.306849449047,28.0140793768513,0.993070321999143,0.964303663648989,0.0792380035429877,0.0373787565679423,0.0418592469750454,0.0828795291370313,0.0816703058244199,TRUE,"unstable_good_overlap_warning",7,"alpha_by_hidden_strength"
0.005,0.06,1800,887,0.496178857266618,0.504171897937491,0.00160120697013721,0.00504343966481736,2.40173536719834e-05,0.00368421720920185,9.44216301404484e-05,153.398132846732,31.1064574400303,0.993481015828275,0.967852334135834,-0.00835550353499814,-0.0533887421825339,0.0450332386475357,0.0738822128572304,0.0729230221979204,TRUE,"unstable_good_overlap_warning",8,"alpha_by_hidden_strength"
0.005,0.06,1800,888,0.495677075117372,0.504060886143641,0.00166864920376664,0.00505422657910146,2.42170082216971e-05,0.00344829420257562,9.48005975174761e-05,142.391420567225,28.9729757304356,0.992977104968709,0.965485077911776,0.0927042128418353,0.048541284343711,0.0441629284981243,0.0727365982375376,0.0717226209282437,TRUE,"unstable_good_overlap_warning",9,"alpha_by_hidden_strength"
0.005,0.06,1800,910,0.496188382690528,0.504382209306561,0.00157622289407561,0.00491176423797062,2.5228435714756e-05,0.00372782666375635,0.000104571971898598,147.762893661138,28.7196837999208,0.993232401077003,0.965180675143688,0.0938446426814123,0.0505754335535378,0.0432692091278746,0.0739593196275465,0.0729074278846217,TRUE,"unstable_good_overlap_warning",10,"alpha_by_hidden_strength"
0.005,0.06,1800,900,0.495825142343058,0.504183435497597,0.00160256735751885,0.00496520603200949,2.46419267363629e-05,0.00392581955101853,9.99539849946567e-05,159.314634485354,31.5084138514406,0.993723112737067,0.96826244555772,0.0496225879198061,0.000391173472764406,0.0492314144470417,0.0796594306436865,0.0786323122091147,TRUE,"unstable_good_overlap_warning",11,"alpha_by_hidden_strength"
0.005,0.06,1800,881,0.496335785858728,0.503854203042932,0.00170338044199764,0.00485754332274148,2.16934090579214e-05,0.0033146388418043,9.19378705147678e-05,152.794742078306,29.1701268723631,0.993455272174958,0.965718352738896,0.0332220898949761,-0.0102952661988215,0.0435173560937976,0.0701415002569743,0.0691554057546254,TRUE,"unstable_good_overlap_warning",12,"alpha_by_hidden_strength"
0.005,0.06,1800,886,0.495805002819956,0.503507401656413,0.00164390907126233,0.00484433607003238,2.20472394187421e-05,0.00372814320492367,9.39475999790224e-05,169.097959799648,32.1405954288991,0.994086268094631,0.96888669961911,0.000213025759932095,-0.0490107487040767,0.0492237744640088,0.0769868356726593,0.0760047840313869,TRUE,"unstable_good_overlap_warning",13,"alpha_by_hidden_strength"
0.005,0.06,1800,909,0.496086599031429,0.504002014568449,0.00175359611160536,0.00505989079095872,2.66557684692097e-05,0.0038574921095512,0.000104113949286321,144.715096621845,29.4983592207689,0.993089870902598,0.966099809399028,0.0511946410275343,0.0093661803082965,0.0418284607192378,0.0751573871730245,0.0741290433709011,TRUE,"unstable_good_overlap_warning",14,"alpha_by_hidden_strength"
0.005,0.06,1800,932,0.495484905720724,0.503776503367326,0.00164789589672937,0.00495464612174618,2.82992692816237e-05,0.00427777279654971,0.00011527893073054,151.161952415765,29.7940272004196,0.993384578698418,0.966436225849122,0.101419152134726,0.0582682384357838,0.0431509136989422,0.0811243861190286,0.0800164568718322,TRUE,"unstable_good_overlap_warning",15,"alpha_by_hidden_strength"
0.005,0.06,1800,928,0.495023266856831,0.505226212969883,0.0016342410885426,0.00481164965993735,2.62229192107571e-05,0.00417692509148881,0.000113264298613941,159.28528238669,29.9448591536051,0.993721956071419,0.966605286240606,-0.0556542111292101,-0.10295253393606,0.0472983228068502,0.080164533035622,0.0790632035153257,TRUE,"unstable_good_overlap_warning",16,"alpha_by_hidden_strength"
0.005,0.06,1800,922,0.496351827856742,0.504474806582504,0.00170291567975045,0.00493039568183165,2.67959817067816e-05,0.00400265043955207,0.000110231603229106,149.375025082178,29.2105450258415,0.993305440454655,0.965765787693611,0.165740149212421,0.115224306788142,0.0505158424242796,0.0794938061472111,0.0783840668582745,TRUE,"unstable_good_overlap_warning",17,"alpha_by_hidden_strength"
0.005,0.06,1800,878,0.496063744674853,0.504675877225932,0.00169118550693198,0.00500358176401461,2.27035689893608e-05,0.00327302694923071,9.06843055088991e-05,144.163543219328,28.865758033774,0.993063433530635,0.96535687720967,0.0117666733879103,-0.0326644634125415,0.0444311368004517,0.0690056001532624,0.0680361593201313,TRUE,"unstable_good_overlap_warning",18,"alpha_by_hidden_strength"
0.005,0.06,1800,924,0.495202718636979,0.50425289553575,0.0016440281418395,0.0051306864650397,2.92823724952839e-05,0.00421348233137796,0.000111238547450986,143.891425875979,29.9847334687892,0.993050315584044,0.966649695217705,0.00579398434209544,-0.0404391743623888,0.0462331587044842,0.0808547279645711,0.0797727112160295,TRUE,"unstable_good_overlap_warning",19,"alpha_by_hidden_strength"
0.005,0.06,1800,911,0.49624424780486,0.504751395267416,0.00154709566417893,0.00473944722034294,2.35844904081231e-05,0.00369030371770319,0.00010499560356073,156.471632579017,28.700427910693,0.9936090652119,0.96515731392188,0.13940155945178,0.0966156146099839,0.0427859448417958,0.0751811582817126,0.0740969433606384,TRUE,"unstable_good_overlap_warning",20,"alpha_by_hidden_strength"
0.005,0.06,1800,918,0.495712079968569,0.503975777067563,0.00180110139573586,0.00523728118103235,2.96969435785469e-05,0.00401350915805574,0.000108267964453253,135.148896634437,29.0907971839523,0.992600753502969,0.965624867765685,0.0405502699005957,-0.00818800797045949,0.0487382778710552,0.0812356652159488,0.080124191761391,TRUE,"unstable_good_overlap_warning",21,"alpha_by_hidden_strength"
0.005,0.06,1800,868,0.496065006709859,0.504088701306055,0.00164640464172333,0.00489235230615158,2.07600104638663e-05,0.00311886913381533,8.6734548203966e-05,150.234468293928,29.014204741776,0.993343737882817,0.965534123409553,-0.0321129554847904,-0.0727739427056343,0.0406609872208439,0.0678398785557572,0.0668835161051142,TRUE,"unstable_good_overlap_warning",22,"alpha_by_hidden_strength"
0.005,0.06,1800,916,0.49571652307035,0.503790271574758,0.00170527432977752,0.00484506647831827,2.51960152969983e-05,0.00392820232185396,0.000107332781154552,155.905696815557,29.6403681843592,0.99358586619716,0.966262227453447,0.0749318124965679,0.0301449715650577,0.0447868409315102,0.0766935243365573,0.0756316359353207,TRUE,"unstable_good_overlap_warning",23,"alpha_by_hidden_strength"
0.005,0.06,1800,916,0.495476754721336,0.50427582965385,0.00165663082828299,0.00491891621499592,2.5987348877322e-05,0.00413896208758758,0.000107404660445572,159.268346576109,31.0285609205319,0.993721288495187,0.967771628127997,0.0578971147834475,0.0125567582559136,0.0453403565275339,0.0814047881815353,0.080334870255903,TRUE,"unstable_good_overlap_warning",24,"alpha_by_hidden_strength"
0.005,0.06,1800,896,0.495767391160972,0.50408314987161,0.00164542080060498,0.00492387197069175,2.38322003717788e-05,0.00371337685508343,9.82993480840518e-05,155.813428770961,30.4047308171679,0.993582067939279,0.967110381406983,0.10076329434849,0.0576237904741428,0.0431395038743472,0.0742547094860074,0.0732588595437876,TRUE,"unstable_good_overlap_warning",25,"alpha_by_hidden_strength"
0.005,0.06,1800,884,0.495945963747321,0.504113178105893,0.00172242559440539,0.00496335726387932,2.29458995055828e-05,0.00335075925851671,9.31438131579893e-05,146.028673127478,28.8635330524696,0.993152029813165,0.96535420670151,0.161361671599092,0.113077500870924,0.0482841707281677,0.0738964983781967,0.0728549960643484,TRUE,"unstable_good_overlap_warning",26,"alpha_by_hidden_strength"
0.005,0.06,1800,907,0.494972965110671,0.503835095018315,0.00166004196622027,0.00501526375004689,2.5951608819266e-05,0.00399582745539761,0.00010317553552103,153.972244388609,30.9449068653386,0.993505322962779,0.967684504453297,0.125719477411044,0.0790475407247802,0.0466719366862638,0.0773054999236102,0.0762943166062927,TRUE,"unstable_good_overlap_warning",27,"alpha_by_hidden_strength"
0.005,0.06,1800,897,0.496011979869086,0.504253287466885,0.00165913193699641,0.00500750923184546,2.47610085595389e-05,0.00349969816628476,9.87472052463213e-05,141.339079862987,28.335752404175,0.99292481597468,0.964708895471127,-0.0662929181192794,-0.105297876295461,0.0390049581761813,0.0684660920792446,0.0674862814567324,TRUE,"unstable_good_overlap_warning",28,"alpha_by_hidden_strength"
0.005,0.06,1800,866,0.495830172101613,0.503932761726381,0.00174735284017535,0.00529182326075171,2.40740388872925e-05,0.0031426047355931,8.5968291498171e-05,130.539156736675,28.5581441667491,0.992339463307418,0.964983719034365,0.0418216728053988,-0.00309344042749604,0.0449151132328949,0.0692665310013887,0.0683051264391866,TRUE,"unstable_good_overlap_warning",29,"alpha_by_hidden_strength"
0.005,0.06,1800,898,0.496522108588683,0.50422421220397,0.00162428585247809,0.00481642374016887,2.29835418280383e-05,0.00332213401808263,9.90757979433077e-05,144.544041250851,27.2173684070879,0.993081693362478,0.96325875503307,0.0858550764851191,0.0465500538189738,0.0393050226661453,0.0690394395477354,0.0679948862578465,TRUE,"unstable_good_overlap_warning",30,"alpha_by_hidden_strength"
0.005,0.06,1800,915,0.496157683437964,0.504225829650609,0.00166878511735646,0.00485179268565629,2.51621547024979e-05,0.00382991804419402,0.000106891545720243,152.20946256299,29.0027317063694,0.993430106228868,0.965520489237902,0.04846235496781,0.00593304654560378,0.0425293084222063,0.0765569441237629,0.0754738802041175,TRUE,"unstable_good_overlap_warning",31,"alpha_by_hidden_strength"
0.005,0.06,1800,902,0.49553618160424,0.503985252711493,0.00163461962500899,0.00485121446227278,2.37464970094923e-05,0.00352365455835739,0.000100901728179773,148.386288594434,28.2687904541528,0.993260832860823,0.964625299351883,0.0306676567473798,-0.0130117936212721,0.043679450368652,0.0733025440794982,0.0722381668572157,TRUE,"unstable_good_overlap_warning",32,"alpha_by_hidden_strength"
0.005,0.06,1800,865,0.49563076518136,0.503683321134591,0.00178475794569832,0.00504355440864478,2.17650283077262e-05,0.00339649397203819,8.55629630563048e-05,156.052816656916,31.6459287914751,0.993591913164896,0.968400358649945,0.187519313079292,0.135074212567621,0.0524451005116708,0.0736760402613693,0.0727360517916362,TRUE,"unstable_good_overlap_warning",33,"alpha_by_hidden_strength"
0.005,0.06,1800,951,0.496141437919747,0.503820867971313,0.00169129504683418,0.00494103863753403,3.06196977789864e-05,0.00431174707437813,0.00012541930790611,140.816121226944,27.6324951921297,0.992898540371039,0.963810723821828,0.103108222841868,0.0628021473452962,0.0403060754965716,0.080363804714595,0.0791778911806303,TRUE,"unstable_good_overlap_warning",34,"alpha_by_hidden_strength"
0.005,0.06,1800,878,0.496011878226254,0.505009931237879,0.00173225496964657,0.00525856933630601,2.5085659491489e-05,0.00329373421429153,9.07173413038499e-05,131.299486681186,28.4425635922217,0.992383823994467,0.964841425184561,0.0204233135991334,-0.0254134868821125,0.0458368004812459,0.0718068304086672,0.0708033635592724,TRUE,"unstable_good_overlap_warning",35,"alpha_by_hidden_strength"
0.01,0.06,1800,839,0.492372297778247,0.507657434411789,0.00340518065389644,0.0101863037973523,7.89953566304176e-05,0.00287148463984113,7.61321886595826e-05,36.3500433737576,18.5104755862222,0.972489716457342,0.945976536618847,0.105697204155544,0.0608501234632515,0.0448470806922928,0.0656445568146949,0.0647435328986857,TRUE,"unstable_good_overlap_warning",1,"alpha_by_hidden_strength"
0.01,0.06,1800,881,0.491837942252997,0.50920702051439,0.0031790481002853,0.0100781750776119,9.33955680693399e-05,0.00329481123194969,9.19522733299097e-05,35.2780255001342,17.7763668952178,0.971653742355955,0.94374553552509,0.0996558092954737,0.0570340818411662,0.0426217274543075,0.0695840486469904,0.0685774583692904,TRUE,"unstable_good_overlap_warning",2,"alpha_by_hidden_strength"
0.01,0.06,1800,915,0.491376713755414,0.511263288903604,0.00335145213305443,0.0100831733657188,0.000108747741201245,0.00418013305702714,0.00010696107924597,38.4388035176889,19.3785912340568,0.973984622087943,0.948396661660185,0.0753860860584039,0.0272202482406159,0.048165837817788,0.0805922584579434,0.0795265760348538,TRUE,"unstable_good_overlap_warning",3,"alpha_by_hidden_strength"
0.01,0.06,1800,870,0.491923980934623,0.510893293599568,0.00334705120024936,0.0104175435241177,9.50002330520044e-05,0.00313045116889739,8.75374766458184e-05,32.9520367300967,17.1496134912595,0.969652862182972,0.941689647961474,0.0336267160306529,-0.0125091223068614,0.0461358383375143,0.0704850688592709,0.0694612964067862,TRUE,"unstable_good_overlap_warning",4,"alpha_by_hidden_strength"
0.01,0.06,1800,917,0.492033176322792,0.50748321590472,0.00337646207537212,0.00991328579001497,0.000105876905633306,0.00375488569246035,0.000107737275023905,35.4646338594842,17.5778858917886,0.971802895133159,0.943110337263758,0.0800336736178647,0.0391711445662193,0.0408625290516454,0.0725243519827649,0.0714456867768122,TRUE,"unstable_good_overlap_warning",5,"alpha_by_hidden_strength"
0.01,0.06,1800,901,0.489411765084083,0.508602806101391,0.00330895290172778,0.00973691005032117,9.51998044639741e-05,0.00374484607287184,0.000100413878098347,39.3366992081268,19.1440906577625,0.974578446587267,0.947764559942965,0.0569682414317243,0.0143758218297495,0.0425924196019748,0.0741417892146654,0.0731147321972892,TRUE,"unstable_good_overlap_warning",6,"alpha_by_hidden_strength"
0.01,0.06,1800,886,0.491367796796134,0.50889478912015,0.00343702377198085,0.0099814955571417,9.36517486796776e-05,0.00354802978680215,9.39993077764003e-05,37.8853554452856,18.9075929217196,0.973604576537649,0.947111194738529,0.128498623094915,0.0837771783167944,0.0447214447781202,0.0722624009613316,0.07127243044074,TRUE,"unstable_good_overlap_warning",7,"alpha_by_hidden_strength"
0.01,0.06,1800,879,0.492176266824859,0.507254772646204,0.00339909795972643,0.0100870645634241,9.27080238070282e-05,0.00332719129195196,9.11145474482595e-05,35.888924769635,18.1000149722161,0.972136250767644,0.944751426916772,0.100771772068744,0.0555209672304001,0.0452508048383439,0.0702138120651846,0.0692177952169109,TRUE,"unstable_good_overlap_warning",8,"alpha_by_hidden_strength"
0.01,0.06,1800,883,0.489910285753377,0.508914331428205,0.00342558079903293,0.0103310944877274,9.88757923571031e-05,0.00338917513549113,9.26397361816549e-05,34.2770971002757,17.6966074832164,0.97082600089866,0.943491994104045,0.108217981744452,0.0673652244278272,0.0408527573166247,0.0684003799627525,0.06743058451128,TRUE,"unstable_good_overlap_warning",9,"alpha_by_hidden_strength"
0.01,0.06,1800,870,0.492104716023943,0.509166568065434,0.00318792364617726,0.0100433880441585,8.82636455830669e-05,0.00328204252865386,8.7502684259726e-05,37.1845339830776,18.6727602015093,0.973107098761676,0.94644605354493,0.123491542916426,0.0787180613583386,0.0447734815580874,0.0713655054552679,0.0703810850632034,TRUE,"unstable_good_overlap_warning",10,"alpha_by_hidden_strength"
0.01,0.06,1800,864,0.492277747261281,0.508829728077863,0.00326834984396773,0.0102114560500381,8.89450294324091e-05,0.00299914460710152,8.52994710713779e-05,33.7190804954494,17.2122769925605,0.97034320078405,0.941901934274459,-0.144968308433988,-0.18646040126334,0.0414920928293516,0.0656041169658083,0.0646355211862219,TRUE,"unstable_good_overlap_warning",11,"alpha_by_hidden_strength"
0.01,0.06,1800,866,0.491691849795987,0.507848434744893,0.00355547209315771,0.0103417653010121,9.19694452958599e-05,0.00322686164388118,8.59912400890199e-05,35.0862357982107,18.1324410888976,0.971498794976149,0.944850227550868,0.119089570971365,0.0757994068538872,0.0432901641174779,0.0683801794631659,0.0674358116727813,TRUE,"unstable_good_overlap_warning",12,"alpha_by_hidden_strength"
0.01,0.06,1800,866,0.490556694865311,0.507337106259174,0.00325236256645089,0.00968592521094989,8.07372829718159e-05,0.00341391905385032,8.60581305104977e-05,42.2842945438487,20.4677034132735,0.976350557321868,0.951142540039373,0.0490748324604505,0.00182628155451314,0.0472485509059374,0.0728636993138795,0.0719169284431679,TRUE,"unstable_good_overlap_warning",13,"alpha_by_hidden_strength"
0.01,0.06,1800,905,0.492790406673295,0.510867513971315,0.00338037445292866,0.00984026010852668,9.89260939071705e-05,0.00381219902344472,0.000102163956774538,38.5358288483722,18.957671006204,0.974050123485478,0.947250904413694,0.0401846684536362,-0.00246938311875256,0.0426540515723888,0.0735214998570086,0.0725030405022221,TRUE,"unstable_good_overlap_warning",14,"alpha_by_hidden_strength"
0.01,0.06,1800,870,0.491566434831974,0.508474554301041,0.00339900912467817,0.0100713582152489,8.86896943287546e-05,0.00324029039451111,8.74373671296069e-05,36.5351399509848,18.3974590144238,0.972629090750943,0.945644667602413,0.0794467174979751,0.0349453959372293,0.0445013215607457,0.0708806266951487,0.0698904618291289,TRUE,"unstable_good_overlap_warning",15,"alpha_by_hidden_strength"
0.01,0.06,1800,907,0.490309392934138,0.508474502659112,0.00339683083922959,0.00993365993639947,0.000101769466059208,0.0040483686149139,0.000103133301109448,39.7797961577062,19.7575107005835,0.974861610752465,0.949386336408743,0.0710626113859226,0.022513656087452,0.0485489552984706,0.0793513366327698,0.0783076607838615,TRUE,"unstable_good_overlap_warning",16,"alpha_by_hidden_strength"
0.01,0.06,1800,904,0.492435106727005,0.507176530749997,0.00354112387179217,0.00990548599264919,9.9888088660807e-05,0.0038434522352826,0.000101803363438689,38.4775831313974,19.0560987849232,0.974010841674097,0.94752336187556,0.0178846280979602,-0.0269436151907452,0.0448282432887054,0.0745130721762975,0.073492925847086,TRUE,"unstable_good_overlap_warning",17,"alpha_by_hidden_strength"
0.01,0.06,1800,910,0.492829696065415,0.509317948048467,0.00333841876923846,0.00989259983436445,0.000102537912444816,0.00394263673519481,0.000104776427838971,38.4505266509758,19.0176749461607,0.973992553884184,0.947417336618119,0.0376502368903389,-0.00867151009165013,0.046321746981989,0.0777443904777797,0.0766764342678324,TRUE,"unstable_good_overlap_warning",18,"alpha_by_hidden_strength"
0.01,0.06,1800,873,0.490677364058782,0.507994264134867,0.00333938043069365,0.0100907346750534,9.03068879257253e-05,0.00354223921240762,8.86901321960934e-05,39.2244633135958,19.7893753203093,0.974505705992582,0.949467833935429,-0.0193431891184495,-0.0653759458426748,0.0460327567242254,0.0719168617820641,0.0709869738755659,TRUE,"unstable_good_overlap_warning",19,"alpha_by_hidden_strength"
0.01,0.06,1800,881,0.492838561761741,0.507295134877088,0.00312335622488169,0.00970064107471683,8.6464417195416e-05,0.0034550635600032,9.18832919875129e-05,39.9593690916172,19.3726265161017,0.974974579861177,0.948380773295307,0.0778524815084656,0.0311252468505918,0.0467272346578738,0.0729103875091586,0.0719091459177421,TRUE,"unstable_good_overlap_warning",20,"alpha_by_hidden_strength"
0.01,0.06,1800,856,0.490338983341536,0.509473555538381,0.00330933069782219,0.0104237062355544,8.92638454581346e-05,0.00311032413839881,8.215448268302e-05,34.8441647616176,18.1446416618742,0.971300790050748,0.944887310610205,-0.0505750192008336,-0.0956907026783194,0.0451156834774857,0.0694703279769742,0.0685192320076828,TRUE,"unstable_good_overlap_warning",21,"alpha_by_hidden_strength"
0.01,0.06,1800,886,0.491352571334897,0.50764712127089,0.0032901770077019,0.01009726384978,9.5779768118725e-05,0.00337618232949028,9.39434210711738e-05,35.2494310208112,17.7953066459945,0.971630747758464,0.943805407802563,-0.00769903676936312,-0.0525056184567294,0.0448065816873663,0.0702847681570255,0.0692710582531476,TRUE,"unstable_good_overlap_warning",22,"alpha_by_hidden_strength"
0.01,0.06,1800,938,0.490888864556371,0.507958748666521,0.00345915601666347,0.00980566925323111,0.00011389062452924,0.0042017815646513,0.000118449571447697,36.8931295444124,18.0846088511881,0.972894682225421,0.944704361137769,0.0235562205093338,-0.0204683307962279,0.0440245513055617,0.0791631562662901,0.078007820968214,TRUE,"unstable_good_overlap_warning",23,"alpha_by_hidden_strength"
0.01,0.06,1800,894,0.49102303169825,0.510397170912102,0.0034281751481669,0.00997877201293081,9.69382800511032e-05,0.00362457873992187,9.73511551727252e-05,37.3905823170279,18.6555626956568,0.973255297509913,0.946396685197128,0.0299723752384123,-0.0140507790914997,0.044023154329912,0.0726063440107606,0.0715974881284605,TRUE,"unstable_good_overlap_warning",24,"alpha_by_hidden_strength"
0.01,0.06,1800,921,0.491285760374076,0.507836399563869,0.00340296879440594,0.0101589995652017,0.000113386230434402,0.00432615694818914,0.000109864765680072,38.1541650305763,19.3779961723926,0.973790541630288,0.948395077019126,0.125751059386689,0.0786508613748589,0.0471001980118302,0.0815520932213882,0.0804816705072584,TRUE,"unstable_good_overlap_warning",25,"alpha_by_hidden_strength"
0.01,0.06,1800,892,0.492608521200527,0.507619767166155,0.00341751584885697,0.0098983633847349,9.45809545522046e-05,0.0036605648332165,9.65332451254971e-05,38.7029804313935,19.1538087666418,0.974162196583991,0.947791062749797,0.0471759753914456,-0.000983369648122068,0.0481593450395676,0.0776056056352028,0.0765479846205077,TRUE,"unstable_good_overlap_warning",26,"alpha_by_hidden_strength"
0.01,0.06,1800,902,0.49254850749923,0.50769856904849,0.00334004572705499,0.00954772512469734,9.2029749510478e-05,0.00367710847795716,0.000100955137647224,39.9556501839495,19.0538675443136,0.974972250597947,0.94751721677112,0.0439902618656425,0.00369638909044467,0.0402938727751978,0.0723420615664974,0.0713162187384442,TRUE,"unstable_good_overlap_warning",27,"alpha_by_hidden_strength"
0.01,0.06,1800,904,0.490726624202506,0.508510070304476,0.00346908291173315,0.0100454960679117,0.000102836757874691,0.00374087417681358,0.000101907371562499,36.3768194770581,18.2709716126985,0.972509966116453,0.945268373176991,-0.0831402450915316,-0.128450763081037,0.0453105179895057,0.0736896796583484,0.0726502648744762,TRUE,"unstable_good_overlap_warning",28,"alpha_by_hidden_strength"
0.01,0.06,1800,886,0.492113116798046,0.509177262930895,0.00351696183655437,0.0103478728714579,0.000100624915865899,0.00337455153272533,9.39730583381278e-05,33.5359438930865,17.3411442052695,0.970181247822097,0.942333678322326,-0.000405370255355919,-0.0438250510852123,0.0434196808298564,0.070557479902747,0.0695374849677135,TRUE,"unstable_good_overlap_warning",29,"alpha_by_hidden_strength"
0.01,0.06,1800,903,0.491492949176841,0.507370929408608,0.00333458575679635,0.00971601817318127,9.5646156163961e-05,0.00385582923982763,0.00010131899757608,40.3134782878028,19.5761999856921,0.97519440042209,0.948917563126098,-0.0199334997900718,-0.064471195888095,0.0445376960980233,0.0754039013760282,0.074381076535618,TRUE,"unstable_good_overlap_warning",30,"alpha_by_hidden_strength"
0.01,0.06,1800,925,0.492080646132119,0.507887375203337,0.00337143459804135,0.009785092312884,0.000106933862266697,0.0042388021781206,0.000111682569877861,39.6394751696975,19.3892203643582,0.974772622601107,0.948424950503001,0.135662042596372,0.0895340032758594,0.0461280393205126,0.0797222749764898,0.0786374653949089,TRUE,"unstable_good_overlap_warning",31,"alpha_by_hidden_strength"
0.01,0.06,1800,914,0.492234385414688,0.507713318638767,0.00332941812627713,0.00938570440394817,9.3669527070239e-05,0.00395851194182581,0.00010633214698122,42.2604027760008,19.7923940416984,0.976337187193874,0.949475541064249,0.0870532265059046,0.0430312684427672,0.0440219580631375,0.076996862837062,0.0759302807717676,TRUE,"unstable_good_overlap_warning",32,"alpha_by_hidden_strength"
0.01,0.06,1800,923,0.491492319785486,0.508446097170586,0.00339670332486874,0.0101847148503332,0.00011486896125718,0.0038825179597886,0.000110740108681512,33.7995392079504,17.2090508632639,0.970413797837671,0.941891042803837,0.015104217965369,-0.0278511105746984,0.0429553285400673,0.0753956608783738,0.0742793687532474,TRUE,"unstable_good_overlap_warning",33,"alpha_by_hidden_strength"
